title,url,platform,date,client,severity,Status
ENT - Latest,https://t.me/c/2103576412/15/1291,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1292,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1293,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1294,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1295,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1296,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1297,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1298,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1299,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1300,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1301,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1302,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1303,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1304,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1305,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1306,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1307,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1308,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1309,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1310,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1311,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1312,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1313,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1314,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1315,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1316,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1317,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1318,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1319,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1320,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1321,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1322,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1323,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1324,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1325,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1326,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1327,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1328,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1329,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1330,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1331,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1332,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1333,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1334,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1335,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1336,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1337,Telegram,47:38.6,Doctutorials,Critical,Closed
ENT - Latest,https://t.me/c/2103576412/15/1338,Telegram,47:38.6,Doctutorials,Critical,Closed
Target Pg 720+,@Targetpg_bot,Telegram,47:38.6,Doctutorials,Critical,Closed
Doc tutuorials,Doc tutuorials,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/82,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/5,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/6,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/7,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/8,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/9,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/10,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/11,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/12,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/13,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/14,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/15,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/16,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/17,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/18,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/19,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/20,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/21,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/22,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/23,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/24,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/25,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/26,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/27,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/28,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/29,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/30,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/31,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/32,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/33,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/34,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/35,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/36,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/37,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/38,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/39,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/40,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/41,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/42,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/43,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/44,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/45,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/46,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/47,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/48,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/49,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/50,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/51,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/52,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/53,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/54,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/55,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/56,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/57,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/58,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/59,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/60,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/61,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/62,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/63,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/64,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/65,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/66,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/67,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/68,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/69,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/70,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/71,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/72,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/73,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/74,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/75,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/76,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/77,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/78,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/79,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/80,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/81,Telegram,47:38.6,Doctutorials,Critical,Closed
DocTutorials RRR Series,https://t.me/c/2110365406/4,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1159,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1160,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1161,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1162,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1163,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1164,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1165,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1166,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1167,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1168,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1169,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1170,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1171,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1172,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1173,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1174,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1175,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1176,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1177,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1178,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1179,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1180,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1181,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1182,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1183,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1184,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1185,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1186,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1187,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1188,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1189,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1190,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1191,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1192,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1193,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1194,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1195,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1196,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1197,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1198,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1199,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1200,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1201,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1202,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1203,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1204,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1205,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1206,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1207,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1208,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1209,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1210,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1211,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1212,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1213,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1214,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1215,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1216,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1217,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1218,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1219,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1220,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1221,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1222,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1223,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1224,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1225,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1226,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1227,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1228,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1229,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1230,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1231,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1232,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1233,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1234,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1235,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1236,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1237,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1238,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1239,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1240,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1241,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1242,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1243,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1244,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1245,Telegram,47:38.6,Doctutorials,Critical,Closed
Opthal - Rajarthana mam,https://t.me/c/2103576412/16/1246,Telegram,47:38.6,Doctutorials,Critical,Closed
O&G - Latest,https://t.me/c/2103576412/6,Telegram,47:38.6,Doctutorials,Critical,Closed
O&G - Latest,https://t.me/c/2103576412/6/225,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/758,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/759,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/760,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/761,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/762,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/763,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/764,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/765,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/766,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/767,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/768,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/769,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/770,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/771,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/772,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/773,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/774,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/775,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/776,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/777,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/778,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/779,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/780,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/781,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/782,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/783,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/784,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/785,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/786,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/787,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/788,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/789,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/790,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/791,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/792,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/793,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/794,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/795,Telegram,47:38.6,Doctutorials,Critical,Closed
Pharma - latest,https://t.me/c/2103576412/13/796,Telegram,47:38.6,Doctutorials,Critical,Closed
